19570627,75.6
19570628,79.3
19570629,75.4
19570630,79.1
19570701,77.6
19570702,72.8
19570703,72.4
19570704,77.1
19570705,80.8
19570706,77
19570707,76.9
19570708,81.3
19570709,83.6
19570710,81.3
19570711,77.3
19570712,79
19570713,80.6
19570714,83
19570715,77.1
19570716,77.1
19570717,77.9
19570718,76
19570719,75.8
19570720,75.4
19570721,78.4
19570722,80.1
19570723,82.5
19570724,72.5
19570725,72.5
19570726,72.2
19570727,74.7
19570728,74.9
19570729,75.8
19570730,77.2
19570731,80.6
19570801,80.5
19570802,76.5
19570803,80.8
19570804,80.3
19570805,76
19570806,73.5
19570807,69.7
19570808,72.2
19570809,76.1
19570810,79.9
19570811,80.1
19570812,82.3
19570813,75.7
19570814,76.8
19570815,78.3
19570816,81.5
19570817,79.2
19570818,71.7
19570819,66.4
19570820,68.9
19570821,70.6
19570822,71.9
19570823,67.7
19570824,66.1
19570825,64
19570826,70
19570827,71.2
19570828,73.3
19570829,74.7
19570830,78.2
19570831,81.2
19570901,79.6
19570902,79.5
19570903,80.7
19570904,77.6
19570905,72.4
19570906,72.2
19570907,72.1
19570908,72.1
19570909,75.2
19570910,75.1
19570911,76.9
19570912,78.3
19570913,77.7
19570914,78.2
19570915,76.5
19570916,75
19570917,75.3
19570918,69.6
19570919,67.8
19570920,73.7
19570921,75.4
19570922,77.8
19570923,74.5
19570924,66.1
19570925,62.6
19570926,64.9
19570927,62.7
19570928,52.9
19570929,54.4
19570930,57.7
19571001,61.3
19571002,65.8
19571003,62.9
19571004,56.1
19571005,58.7
19571006,59.9
19571007,57.2
19571008,58.2
19571009,60.7
19571010,60.8
19571011,58.5
19571012,51.7
19571013,49.4
19571014,50.3
19571015,54.1
19571016,56.8
19571017,62.4
19571018,64.4
19571019,55.2
19571020,50.3
19571021,50.9
19571022,58
19571023,61.1
19571024,65.6
19571025,58.3
19571026,46.8
19571027,41.9
19571028,40.4
19571029,45
19571030,51.1
19571031,50.4
19571101,54.4
19571102,59.2
19571103,61
19571104,59.5
19571105,52.3
19571106,48.3
19571107,45.6
19571108,56.6
19571109,52.1
19571110,37.9
19571111,34.2
19571112,36.3
19571113,47
19571114,57.1
19571115,62.5
19571116,58.5
19571117,67.5
19571118,65.6
19571119,68.9
19571120,49.2
19571121,45.8
19571122,46.3
19571123,40.4
19571124,44.1
19571125,46.3
19571126,40.9
19571127,45.9
19571128,56.6
19571129,62.2
19571130,60.4
19571201,37.6
19571202,44.8
19571203,45
19571204,45.5
19571205,37.9
19571206,41.7
19571207,58.2
19571208,55.7
19571209,50
19571210,41.9
19571211,34.9
19571212,19.2
19571213,24.6
19571214,41.2
19571215,45.9
19571216,50.4
19571217,51.5
19571218,45.3
19571219,52.4
19571220,59.3
19571221,51.3
19571222,47.4
19571223,49.3
19571224,54.7
19571225,47.7
19571226,46.5
19571227,42.1
19571228,46.2
19571229,44.9
19571230,38
19571231,39.4
19580101,41.7
19580102,29.6
19580103,27.4
19580104,25.6
19580105,22.8
19580106,27.1
19580107,33.3
19580108,27.4
19580109,23.7
19580110,30.3
19580111,40.6
19580112,35.1
19580113,31.1
19580114,44.9
19580115,43.2
19580116,42.3
19580117,34.1
19580118,33.4
19580119,32.2
19580120,34.2
19580121,44.7
19580122,50.2
19580123,36.3
19580124,36.2
19580125,43.4
19580126,41.2
19580127,42.5
19580128,39.3
19580129,33.3
19580130,36.4
19580131,41.1
19580201,47.4
19580202,30.5
19580203,27.9
19580204,31.6
19580205,34.6
19580206,47.2
19580207,49.6
19580208,36.4
19580209,24
19580210,27.1
19580211,32
19580212,31.9
19580213,32.6
19580214,27.7
19580215,31.7
19580216,26.8
19580217,13.9
19580218,13.5
19580219,21.2
19580220,31
19580221,34.3
19580222,44.1
19580223,42.4
19580224,51.3
19580225,56.6
19580226,50.1
19580227,43.2
19580228,50.1
19580301,53.3
19580302,45.3
19580303,49.1
19580304,44.5
19580305,41.8
19580306,50.3
19580307,49.1
19580308,50.1
19580309,43.9
19580310,40.1
19580311,47.1
19580312,49.4
19580313,40.6
19580314,40
19580315,39
19580316,39.1
19580317,42.3
19580318,41.8
19580319,37.8
19580320,42.4
19580321,40.1
19580322,41.9
19580323,44.3
19580324,48.4
19580325,46.2
19580326,46
19580327,41.4
19580328,45
19580329,47
19580330,47
19580331,47.1
19580401,48.9
19580402,49.5
19580403,54.3
19580404,47.2
19580405,48.1
19580406,62
19580407,62.7
19580408,50.1
19580409,53
19580410,48.5
19580411,47.8
19580412,51.6
19580413,52.3
19580414,56.8
19580415,58.4
19580416,57.6
19580417,61.2
19580418,63
19580419,69.8
19580420,71.9
19580421,69.6
19580422,64.7
19580423,61.3
19580424,69.7
19580425,74.8
19580426,64.4
19580427,58.9
19580428,63
19580429,66.5
19580430,63
19580501,60.5
19580502,64.9
19580503,69.8
19580504,72.6
19580505,73.6
19580506,59.2
19580507,53.5
19580508,55.2
19580509,61.7
19580510,67.8
19580511,68.7
19580512,69.6
19580513,66.3
19580514,60.8
19580515,69.9
19580516,69.6
19580517,69.4
19580518,71
19580519,71.8
19580520,68.6
19580521,68.9
19580522,67.1
19580523,73.8
19580524,68.6
19580525,70
19580526,68.1
19580527,63.8
19580528,69.7
19580529,66.7
19580530,67.1
19580531,70.6
19580601,72.5
19580602,74.5
19580603,69.8
19580604,66.6
19580605,67.1
19580606,74.8
19580607,68.8
19580608,67.6
19580609,78.8
19580610,78.5
19580611,80.5
19580612,76.9
19580613,78.7
19580614,83.3
19580615,78.3
19580616,71.8
19580617,69.8
19580618,71.2
19580619,74.4
19580620,76.8
19580621,72
19580622,65.8
19580623,62.8
19580624,66.6
19580625,74.7
19580626,77.7
19580627,69.2
19580628,69.1
19580629,71.3
19580630,71.8
19580701,73.9
19580702,76.3
19580703,78.6
19580704,79.9
19580705,76.4
19580706,76.1
19580707,78.9
19580708,77
19580709,75.5
19580710,76.1
19580711,77
19580712,78.2
19580713,75.4
